mission_id,disaster_id,mission_name,organization,priority_level,mission_status,country,disaster_type,personnel_count,supplies_shipped,last_updated_by,mission_notes
8680e91a-816a-471d-b7de-48c45f32bd6a,2025-0272-KGZ,Doctors Without Borders Response - Kyrgyzstan -Epidemic -2025-03-17,Doctors Without Borders,Low,Planned,Kyrgyzstan,Epidemic,23,"Cold Chain Equipment, Testing Supplies",Teacher adult education,Off sure energy over offer change consumer great.
0a81eff6-03ed-4300-b12e-6e53b74299ce,2025-0329-IND,Doctors Without Borders Response - India -Fire (Miscellaneous) -2025-04-29,Doctors Without Borders,Low,On Site,India,Fire (Miscellaneous),30,"Water Purification Tablets, Medical Kits",Chief of Staff,Future write result program away source until major.
60210d6d-eb03-4463-81a9-e59420d2d0ac,2011-0166-USA,Red Cross Response - United States of America -Flood -2011-05-01,Red Cross,Low,En Route,United States,Flood,112,"Hygiene Kits, Temporary Shelters",Soil scientist,In whether bed ready paper ever spend enough name board sign.
51f60691-e5e7-42d6-bfa0-fa1b3bb3542c,2015-0338-CHL,USAID Response - Chile -Storm -2015-08-08,USAID,High,Completed,Chile,Storm,50,"Emergency Power Units, Tarps",IT trainer,Word night body class theory yourself modern bring other.
ed98f131-2575-42df-8d82-5d2081769c09,2003-0417-CAN,USAID Response - Canada -Flood -2003-08-04,USAID,Medium,Completed,Canada,Flood,18,"Food Rations, Hygiene Kits",Structural engineer,Main employee fight finish place factor.
907b647f-4d11-4d05-b085-7e782f6953a2,2021-0458-IND,WFP Response - India -Flood -2021-07-28,WFP,Medium,Planned,India,Flood,17,"Temporary Shelters, Hygiene Kits",Print production planner,Worry major between economy the sister follow about north large man.
0016e5fc-4ad5-468a-806e-9cc73be68174,2007-0368-MKD,Red Cross Response - North Macedonia -Wildfire -2007-07-01,Red Cross,Medium,Completed,North Macedonia,Wildfire,82,"Medical Kits, Water Purification Tablets",Nutritional therapist,Nor process forward behavior executive cover before business him social deep another move.
7deba2e6-cf5c-4c06-ba0a-77acf5c344e4,2021-0300-GTM,Red Cross Response - Guatemala -Flood -2021-05-21,Red Cross,Low,Planned,Guatemala,Flood,89,"Hygiene Kits, Food Rations",Surveyor hydrographic,Few result difficult history action experience forward forward interesting indicate quality.
30680c92-4231-4a02-94dc-db700c565520,2000-0632-ITA,USAID Response - Italy -Flood -2000-09-20,USAID,Critical,Completed,Italy,Flood,69,"Food Rations, Water Purification Tablets",Engineer materials,People red exactly discuss across must.
b5bb557a-6644-4bd9-8b3b-8ecccf5a6eb8,2000-0128-USA,WFP Response - United States of America -Wildfire -2000-02-26,WFP,Low,Planned,United States,Wildfire,60,"Food Rations, Water Purification Tablets",Occupational hygienist,Light method feel letter toward several leave heart ten magazine might thank least.
290d853b-445c-4d08-8410-63199cba6fa4,2008-0173-UKR,Red Cross Response - Ukraine -Air -2008-04-28,Red Cross,Critical,Completed,Ukraine,Air,9,"Water Purification Tablets, Food Rations",Advertising art director,Reduce either own another couple get.
5f099f10-1092-434b-bf5d-9a2b362f9f86,2000-0417-EGY,Red Cross Response - Egypt -Road -2000-07-17,Red Cross,Critical,Completed,Egypt,Road,22,"Medical Kits, Water Purification Tablets",Environmental manager,Forget fly everything fill laugh someone audience night recent seven democratic soon.
3046fba8-cff6-4546-8c99-1c7d16e10d1a,2011-0329-ITA,WFP Response - Italy -Extreme temperature -2011-08-17,WFP,Critical,Completed,Italy,Extreme temperature,65,"Food Rations, Water Purification Tablets",Designer multimedia,Entire central stand those look support door before.
b2d14fba-f375-4803-9e01-7e946b9c3979,2017-0125-IND,USAID Response - India -Collapse (Miscellaneous) -2017-05-10,USAID,Critical,Completed,India,Collapse (Miscellaneous),83,"Medical Kits, Food Rations",Therapist occupational,Understand call while others raise image win far exist spring husband hit test method.
c3740d2f-8f41-48ea-a52d-fad24f572e7c,2008-0338-JAM,UNICEF Response - Jamaica -Storm -2008-08-18,UNICEF,Low,En Route,Jamaica,Storm,112,"Water Purification Tablets, Tarps",Designer interior/spatial,Business across hit common democratic policy for room summer against.
61dd2bd8-62f0-4e1b-8ecb-cf6b0fae920f,2007-9288-SWZ,UNICEF Response - Eswatini -Drought -2007-07-01,UNICEF,High,Completed,Eswatini,Drought,17,"Nutrition Supplements, Livelihood Support Kits",Sales executive,Stay approach study benefit specific public herself.
4873e4b9-baa8-4dcc-89f0-268354b51294,2007-0360-DOM,USAID Response - Dominican Republic -Storm -2007-08-21,USAID,Low,En Route,Dominican Republic,Storm,36,"Water Purification Tablets, Tarps",Engineer maintenance,Reveal attention five surface phone nature.
e5dbefbb-73c5-48a3-a6d9-8f1651950307,2011-0133-ARG,UNICEF Response - Argentina -Road -2011-04-17,UNICEF,Low,On Site,Argentina,Road,19,"Food Rations, Water Purification Tablets",Surveyor planning and development,Apply information foot anything hand common.
b86363c2-a4fa-4cee-93c2-46b35606f5eb,2009-0340-TZA,WFP Response - United Republic of Tanzania -Fire (Miscellaneous) -2009-08-23,WFP,Low,Completed,Tanzania,Fire (Miscellaneous),89,"Medical Kits, Food Rations",Engineer materials,Lead long Democrat worry no character child live determine board.
47810aa5-fc62-4fd6-b54e-fb738bfb52fe,2015-0413-IND,USAID Response - India -Flood -2015-07-14,USAID,Low,On Site,India,Flood,53,"Food Rations, Hygiene Kits",Travel agency manager,Weight suffer another wear finally painting.
93107bfc-4f79-41e2-96a5-3da701501cf2,2019-0085-IDN,UNICEF Response - Indonesia -Earthquake -2019-02-28,UNICEF,Low,En Route,Indonesia,Earthquake,48,"Temporary Shelters, Water",Community pharmacist,Plant exactly myself without perform green indeed employee.
8606bb6f-ada0-4351-8177-c4bb9318a96c,2024-0275-MMR,Doctors Without Borders Response - Myanmar -Extreme temperature -2024-04-01,Doctors Without Borders,High,On Site,Burma,Extreme temperature,60,"Food Rations, Water Purification Tablets",Sub,Everyone style into total speech else poor work quality lawyer soldier body nice.
8208a87a-fce1-430e-9888-f3150eee0bfc,2001-0794-IND,UNICEF Response - India -Flood -2001-09-07,UNICEF,Medium,On Site,India,Flood,38,"Food Rations, Temporary Shelters",Archaeologist,Ready suffer interesting rest admit decide not.
1935e0d2-7377-4ed4-89c1-68af04dca1ae,2004-0581-CHN,Red Cross Response - China -Fire (Industrial) -2004-11-20,Red Cross,Low,Planned,China,Fire (Industrial),80,"Water Purification Tablets, Food Rations",Teacher music,Else usually take seem want each.
bae8e486-cc98-479f-9318-22d43988eef9,2011-0545-PHL,USAID Response - Philippines -Epidemic -2011-01-01,USAID,Critical,Completed,Philippines,Epidemic,31,"Medicines, PPE",Statistician,Partner state they card product quality life allow effort.
9755b80d-427f-4db7-9eff-8f52f747b83a,2022-0063-ARG,WFP Response - Argentina -Miscellaneous accident (General) -2022-02-02,WFP,Critical,On Site,Argentina,Miscellaneous accident (General),30,"Medical Kits, Water Purification Tablets",Consulting civil engineer,Pattern follow no range back ten writer son national less every green.
62bb0c01-031c-4bdc-b079-692a92ee6288,2008-0274-UGA,Red Cross Response - Uganda -Epidemic -2008-05-02,Red Cross,Critical,En Route,Uganda,Epidemic,117,"Cold Chain Equipment, Testing Supplies",Musician,Seek traditional able last question beat project.
3e1a3985-96da-4196-afd0-e8d817f999b7,2014-0287-IRN,Doctors Without Borders Response - Iran (Islamic Republic of) -Earthquake -2014-08-18,Doctors Without Borders,Critical,On Site,Iran,Earthquake,86,"Search & Rescue Gear, Temporary Shelters",Product/process development scientist,Community recently choose marriage lose tend administration main themselves upon right special high.
96fcc86d-0d54-4aaf-ab2e-cfd5154dd2e1,2003-0331-CHN,USAID Response - China -Flood -2003-07-01,USAID,Critical,En Route,China,Flood,35,"Water Purification Tablets, Temporary Shelters",Horticulturist amenity,Red table make support person information decide nice across whether trip picture suggest.
40c4460b-1160-4cdc-973f-710e4215a3b3,2005-0456-URY,WFP Response - Uruguay -Storm -2005-08-23,WFP,Low,En Route,Uruguay,Storm,113,"Water Purification Tablets, Tarps",Claims inspector/assessor,Art former them interesting different prove feel idea police marriage century.
ef5c444a-2858-468d-9e7c-fcf8180e9f96,2000-0600-CHN,Doctors Without Borders Response - China -Explosion (Industrial) -2000-09-05,Doctors Without Borders,High,En Route,China,Explosion (Industrial),56,"Water Purification Tablets, Food Rations",Facilities manager,Always expert rate thought ahead toward night approach first safe soon college.
7f9b3b60-9bdc-4a54-940f-3257bea06022,2023-0438-ALB,UNICEF Response - Albania -Extreme temperature -2023-07-01,UNICEF,Medium,On Site,Albania,Extreme temperature,64,"Medical Kits, Food Rations",Librarian public,Within include authority recognize this me wide section hold without family.
85b0b8ef-5120-46f9-852b-b296339cc4fa,2004-0634-PHL,Doctors Without Borders Response - Philippines -Mass movement (wet) -2004-12-13,Doctors Without Borders,Low,En Route,Philippines,Mass movement (wet),25,"Food Rations, Water Purification Tablets",Chief Executive Officer,Security fall nature message morning after step tax probably city stage.
9e07d7b2-eae7-4f6d-bda6-7016dfd60184,2006-0440-TZA,USAID Response - United Republic of Tanzania -Epidemic -2006-08-01,USAID,Medium,Planned,Tanzania,Epidemic,97,"Testing Supplies, PPE",Social researcher,Deal that up democratic away street plant.
fecabab5-0300-4f20-be0a-b0203effcafb,2003-0356-ZMB,Doctors Without Borders Response - Zambia -Water -2003-07-27,Doctors Without Borders,High,On Site,Zambia,Water,115,"Medical Kits, Food Rations",Medical illustrator,Cover quite create fire reduce hundred.
22e613a7-dbec-411a-8d03-a86db42674fe,2007-0251-USA,WFP Response - United States of America -Flood -2007-06-19,WFP,Low,Completed,United States,Flood,112,"Food Rations, Hygiene Kits",Facilities manager,Camera like number born head trial forward little.
d12dc0d7-6b16-4a1b-aaec-9b90e92e4851,2023-0444-GRC,UNICEF Response - Greece -Wildfire -2023-07-17,UNICEF,Low,On Site,Greece,Wildfire,68,"Medical Kits, Food Rations",Engineer civil (contracting),Space subject person result social according long.
7176d9b8-24cc-4fea-93e4-356cbedadf94,2014-0491-USA,WFP Response - United States of America -Flood -2014-12-02,WFP,High,Completed,United States,Flood,108,"Hygiene Kits, Temporary Shelters",Soil scientist,Majority himself protect assume town left these spring month first.
56a83bbb-d8a3-472c-84e0-f7b3965df52e,2014-0048-USA,WFP Response - United States of America -Storm -2014-02-02,WFP,Medium,En Route,United States,Storm,40,"Emergency Power Units, Medical Kits",Teacher primary school,Wife upon water hundred difference defense coach government will.
d3744b09-a1ed-4d49-9b3a-c2cd7c3d9406,2019-0118-GHA,Doctors Without Borders Response - Ghana -Road -2019-03-22,Doctors Without Borders,Low,Completed,Ghana,Road,73,"Water Purification Tablets, Food Rations",Financial planner,Help leave fact still play surface poor young defense treat watch.
45176c49-3dab-4da5-b9f5-da4e8b887edf,2012-0599-PER,USAID Response - Peru -Epidemic -2012-10-01,USAID,Critical,En Route,Peru,Epidemic,40,"PPE, Testing Supplies",Veterinary surgeon,Clear when cell team world understand despite step general share bag side a.
a04fbfa2-0840-42e8-8e12-c7bc96866a55,2005-0713-HUN,UNICEF Response - Hungary -Extreme temperature -2005-12-27,UNICEF,High,Planned,Hungary,Extreme temperature,87,"Water Purification Tablets, Food Rations",Chemical engineer,Share administration find one learn either.
e445fb4a-458e-4699-bf21-f02862a834ff,2012-0292-CHN,WFP Response - China -Flood -2012-07-21,WFP,Medium,On Site,China,Flood,75,"Water Purification Tablets, Temporary Shelters",Designer jewellery,Purpose under exist if design time enjoy down traditional difference no matter eye.
fbe15c80-4297-4097-af7a-f815c7e05a29,2006-0311-IDN,USAID Response - Indonesia -Flood -2006-06-19,USAID,Low,En Route,Indonesia,Flood,114,"Temporary Shelters, Food Rations",Designer exhibition/display,Trouble win create low else today wait green lay manage.
fcfb7b08-6d36-476f-bcd6-dab96d1a7629,2017-0505-ZWE,Doctors Without Borders Response - Zimbabwe -Road -2017-12-02,Doctors Without Borders,High,On Site,Zimbabwe,Road,16,"Water Purification Tablets, Medical Kits",Mechanical engineer,Explain small fill position can surface street look suggest husband social foot.
90a24b91-ef19-4b12-977d-ed6e745e0343,2015-0465-HRV,UNICEF Response - Croatia -Flood -2015-10-14,UNICEF,Critical,On Site,Croatia,Flood,117,"Temporary Shelters, Water Purification Tablets",Administrator arts,Thank education onto eye seek she card each save public nice computer tonight.
785b1e52-f002-466d-b541-229464d00cb7,2022-0328-COL,USAID Response - Colombia -Flood -2022-05-25,USAID,Critical,Completed,Colombia,Flood,99,"Water Purification Tablets, Hygiene Kits",TEFL teacher,Collection say federal central benefit worker suggest change.
63856d48-1dff-4274-b73e-2dc029f24b15,2002-0638-MEX,USAID Response - Mexico -Flood -2002-09-17,USAID,Medium,On Site,Mexico,Flood,69,"Temporary Shelters, Food Rations",Teaching laboratory technician,Behind trouble glass mission official score base.
a5d7cd4b-1178-4731-aa93-a4bb192c7d32,2022-0449-CAF,WFP Response - Central African Republic -Flood -2022-07-01,WFP,High,Completed,Central African Republic,Flood,93,"Temporary Shelters, Hygiene Kits",Tax inspector,Relationship home doctor alone four whether rate full blood.
85577945-c96a-49ec-ad03-f3885e8f909f,2007-0300-IRN,Red Cross Response - Iran (Islamic Republic of) -Water -2007-07-14,Red Cross,Medium,Planned,Iran,Water,56,"Medical Kits, Food Rations",Arts administrator,General left air plan suddenly along.
78dba4db-29f1-4755-ad2a-994c8dc751bc,2016-0217-RUS,UNICEF Response - Russian Federation -Water -2016-06-19,UNICEF,Low,Planned,Russia,Water,25,"Food Rations, Water Purification Tablets",Equality and diversity officer,Seem somebody president improve miss author sure also politics member.
51add3e4-5cc9-4a9e-afbd-bb4c90b323f5,2022-0501-YEM,UNICEF Response - Yemen -Flood -2022-08-03,UNICEF,High,Completed,Yemen,Flood,66,"Hygiene Kits, Temporary Shelters",Forensic scientist,Fly laugh perform third soldier avoid nearly effort financial.
d6f6271a-ad2b-4adc-bfaf-32cd6e9b3e11,2000-0473-ISR,UNICEF Response - Israel -Extreme temperature -2000-07-01,UNICEF,High,On Site,Israel,Extreme temperature,30,"Water Purification Tablets, Medical Kits",Environmental education officer,Special quality Democrat pass visit investment idea.
a31a80f6-bae9-479f-b610-f3eb449d11aa,2024-0044-ZAF,Red Cross Response - South Africa -Wildfire -2024-01-01,Red Cross,Critical,En Route,South Africa,Wildfire,7,"Water Purification Tablets, Food Rations",Engineer manufacturing systems,Reflect design foreign well approach manage.
b3d72f75-e9d2-44be-bdb8-3087699419ff,2001-0700-AGO,Red Cross Response - Angola -Water -2001-12-25,Red Cross,Critical,En Route,Angola,Water,38,"Food Rations, Medical Kits",Mental health nurse,Respond major wife however myself cut.
8ce28095-0b61-44f5-9501-ca01c43fbe76,2020-0510-NIC,UNICEF Response - Nicaragua -Road -2020-11-24,UNICEF,High,En Route,Nicaragua,Road,16,"Medical Kits, Water Purification Tablets",Textile designer,Along church relate scene work dark foreign third act.
93e9914e-13bb-449a-b0b0-13ab77c3cb50,2008-0573-PAK,WFP Response - Pakistan -Fire (Miscellaneous) -2008-12-20,WFP,Critical,Completed,Pakistan,Fire (Miscellaneous),110,"Medical Kits, Food Rations",Hydrographic surveyor,Quite particularly threat worry investment increase include both.
2735cd79-0dd3-4fab-a1c6-7ead2dbe4df8,2019-0467-JPN,Doctors Without Borders Response - Japan -Extreme temperature -2019-07-22,Doctors Without Borders,Medium,On Site,Japan,Extreme temperature,41,"Medical Kits, Food Rations",Health promotion specialist,How often technology lose new do strong among wall save to teacher.
3d99904b-4b48-4ec4-b840-11b8a4cfafd9,2020-0266-CAN,USAID Response - Canada -Storm -2020-06-13,USAID,Medium,On Site,Canada,Storm,98,"Emergency Power Units, Medical Kits",Administrator arts,Large information despite west yes strategy begin including each cultural to guess.
77eba078-1b20-4be0-99bb-af997a61912d,2010-0577-CUB,UNICEF Response - Cuba -Air -2010-11-04,UNICEF,Low,On Site,Cuba,Air,38,"Water Purification Tablets, Medical Kits",Engineer automotive,Create us through even suddenly spend house.
6ed529af-7c7c-4ee1-9372-5210b4bf2f72,2007-0152-COL,UNICEF Response - Colombia -Road -2007-04-19,UNICEF,High,Completed,Colombia,Road,15,"Food Rations, Water Purification Tablets",Geneticist molecular,Surface attack bar him nothing much interview.
